Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
34-37,7,Nursing,Liaison,Master's Degree,USA,68000.00,0.00,0.00,Female
34-37,7,Human Resources,Contingent Workforce Manager,"Some College credit, no degree",USA,68640.00,0.00,0.00,Female
34-37,12,Marketing,"Senior Marketing Specialist ",Bachelor's Degree,USA,69000.00,0.00,0.00,Female
34-37,7,"Healthcare ","Recruiter ",Bachelor's Degree,USA,69000.00,0.00,0.00,Female
34-37,12,Product Design,Designer,"High School Graduate, Diploma or the equivalent (e",USA,69000.00,0.00,0.00,Female
34-37,14,Education,Behavior Intervention,Master's Degree,USA,69000.00,0.00,0.00,Female
34-37,4,Healthcare,Radiation Therapist,Bachelor's Degree,USA,69160.00,0.00,0.00,Female
34-37,10,"Government ","Senior Communications Specialist ",Master's Degree,USA,69500.00,0.00,0.00,Female
34-37,7,"Insurance ","Claims adjUSAter ",Associate Degree,USA,69800.00,0.00,0.00,Female
34-37,4,"Technology ",Web Developer,Bachelor's Degree,CANADA,70000.00,0.00,0.00,Female
34-37,12,Marketing agency,"Marketing Manager ",Bachelor's Degree,CANADA,70000.00,0.00,0.00,Female
34-37,7,"Architecture ","Graphic Designer ",Bachelor's Degree,CANADA,70000.00,0.00,0.00,Female
34-37,15,"Human services not for profit ","HR manager ","High School Graduate, Diploma or the equivalent (e",CANADA,70000.00,0.00,0.00,Female
34-37,12,Pharmaceutical Retail,Manager,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,5,"Health care ",RN,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,3,Adult Beverage,Sales Administration,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,16,Education,College counselor,Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,14,"Apparel/fashion ","Category manager, Product Development &  Sourcing ",Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,9,Higher education,Ass. Director of alumni engagement,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,10,beverage distribution,Director of Marketing,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,15,Background MUSAic,Project Manager,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,14,Waste indUSAtry,Government affairs,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,3,Medical Device,Salesforce Administrator,Bachelor's Degree,USA,70000.00,0.00,0.00,Female
34-37,8,Healthcare,"Clinical Psychologist ",Doctorate Degree,USA,70000.00,0.00,0.00,Female
34-37,4,"Behavioral health ",Therapist,Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,12,Education,Reading Specialist,Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,10,"Mental health ","Counselor ",Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,5,Tech Sales,"RFP Coordinator ",Associate Degree,USA,70000.00,0.00,0.00,Female
34-37,2,"Tech Communications ",Account Manager,Associate Degree,USA,70000.00,0.00,0.00,Female
34-37,10,"Governments ","Administrator ","High School Graduate, Diploma or the equivalent (e",USA,70000.00,0.00,0.00,Female
34-37,7,"Retail ","General manager ","High School Graduate, Diploma or the equivalent (e",USA,70000.00,0.00,0.00,Female
34-37,10,"Tech ",Global Human Resource Analyst,Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,3,Social Work,"Therapist ",Master's Degree,USA,70000.00,0.00,0.00,Female
34-37,5,Energy,Senior accountant,Bachelor's Degree,USA,70750.00,0.00,0.00,Female
34-37,13,Media,Editor,Bachelor's Degree,USA,71000.00,0.00,0.00,Female
34-37,8,N/A,Teacher,Master's Degree,USA,71000.00,0.00,0.00,Female
34-37,6,Logistics and Supply Chain,Senior Technology Analyst,Bachelor's Degree,USA,71000.00,0.00,0.00,Female
34-37,3,Education,HR,Bachelor's Degree,USA,71000.00,0.00,0.00,Female
34-37,3,State Government,Executive Assistant,Master's Degree,USA,71100.00,0.00,0.00,Female
34-37,6,Healthcare,Registered Nurse Care Coordinator,Master's Degree,USA,71400.00,0.00,0.00,Female
34-37,11,Local Government - Community Development,Program Manager,Master's Degree,USA,71600.00,0.00,0.00,Female
34-37,8,HR,HRBP,Master's Degree,IRELAND,72000.00,0.00,0.00,Female
34-37,7,Healthcare,"Vascular sonographer ",Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,13,Higher Education,Communications Manager,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,10,Government,Division director,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,10,Education,Associate Director,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,9,"Manufacturing ",Human Resource Manager,Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,4,"Healthcare ","IT Application Analyst ",Master's Degree,USA,72000.00,0.00,0.00,Female
34-37,7,"Media ","department head production ","Some College credit, no degree",USA,72000.00,0.00,0.00,Female
34-37,7,Clinical research,N/A,Master's Degree,USA,72000.00,0.00,0.00,Female
34-37,8,Finance/insurance,Injury Claim AdjUSAter,Master's Degree,USA,72000.00,0.00,0.00,Female
34-37,15,"Construction ","Executive assistant ",Bachelor's Degree,USA,72000.00,0.00,0.00,Female
34-37,2,"Speech language pathology ","Speech language pathologist ",Master's Degree,USA,72059.00,0.00,0.00,Female
34-37,16,Accountant,Senior staff accountant,Bachelor's Degree,USA,72600.00,0.00,0.00,Female
34-37,13,Distribution,Senior Financial Analyst,Bachelor's Degree,USA,72700.00,0.00,0.00,Female
34-37,12,Healthcare,Nurse- RN BSN,Bachelor's Degree,USA,72800.00,0.00,0.00,Female
34-37,1,Healthcare,Renal social worker,Professional Degree,USA,72800.00,0.00,0.00,Female
34-37,9,"Public Relations ","Marketing & Communications Advisor ",Bachelor's Degree,CANADA,73000.00,0.00,0.00,Female
34-37,12,Healthcare,"Point of care coordinator ",Bachelor's Degree,USA,73000.00,0.00,0.00,Female
34-37,13,"Government ","Financial Specialist ",Master's Degree,USA,73000.00,0.00,0.00,Female
34-37,3,Financial Technology,Launch Project Manager II,Bachelor's Degree,USA,73500.00,0.00,0.00,Female
34-37,13,Finance,Mortgage Loan Originator,"Some College credit, no degree",USA,73600.00,0.00,0.00,Female
34-37,15,"Real Estates ","Analyst ",Bachelor's Degree,USA,74000.00,0.00,0.00,Female
34-37,7,"Healthcare Administration ",BUSAiness Manager,Bachelor's Degree,USA,74000.00,0.00,0.00,Female
34-37,15,Banking,BUSAiness support consultant,Bachelor's Degree,USA,74000.00,0.00,0.00,Female
34-37,8,"Public administration ","Program analyst ",Master's Degree,USA,74000.00,0.00,0.00,Female
34-37,3,Law,Paralegal,Master's Degree,USA,74000.00,0.00,0.00,Female
34-37,11,Technology,IT Specialist,Bachelor's Degree,USA,74200.00,0.00,0.00,Female
34-37,15,FMGC,"Assistant Brand Manager ",Bachelor's Degree,AUSTRALIA,75000.00,0.00,0.00,Female
34-37,13,Buying,Buying manager,Bachelor's Degree,CANADA,75000.00,0.00,0.00,Female
34-37,11,Creative,"Senior designer ",Bachelor's Degree,CANADA,75000.00,0.00,0.00,Female
34-37,1,Healthcare,Regulatory affairs specialist,Doctorate Degree,USA,75000.00,0.00,0.00,Female
34-37,9,"Higher Education ","Coordinator ",Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,10,Mortgage,Underwriter,Associate Degree,USA,75000.00,0.00,0.00,Female
34-37,8,"Insurance ","Account manager ",Associate Degree,USA,75000.00,0.00,0.00,Female
34-37,8,"Environmental Insurance ",Risk Analyist,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
34-37,12,"Medical ","Dental Hygienist ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
34-37,1,"Tech ","Engineering Analyst (Software Engineer) ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
34-37,10,Hospitality,"Community Manager ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
34-37,5,"Scientific Consulting ",Science Writer,Doctorate Degree,USA,75000.00,0.00,0.00,Female
34-37,15,Title and Escrow,"Sales operations ","High School Graduate, Diploma or the equivalent (e",USA,75000.00,0.00,0.00,Female
34-37,7,Non Profit,Senior GL Accountant,Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,8,"Education ",N/A,Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,n/a,N/A,Director of Operations,"Some College credit, no degree",USA,75000.00,0.00,0.00,Female
34-37,15,Nonprofit,Principal Consultant,Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,7,"Health Care - Oncology ",Project Manager,Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,3,"Medical sales rep ","Sales representative ","Some College credit, no degree",USA,75000.00,0.00,0.00,Female
34-37,16,Hair,"Hair cutting specialist ","Trade, Technical, Vocational Training",USA,75000.00,0.00,0.00,Female
34-37,12,"Packaging ","Account Manager ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
34-37,3,Non Profit Performing Arts,Memberships and Corporate Sponsorships Manager,Master's Degree,USA,75000.00,0.00,0.00,Female
34-37,8,Sales,"BUSAiness Development Assistant ",N/a,USA,75000.00,0.00,0.00,Female
34-37,8,Consulting,Project Manager,Associate Degree,USA,75088.00,0.00,0.00,Female
34-37,8,"Retail Pharmacy ","Network Engineer ",Associate Degree,USA,75249.00,0.00,0.00,Female
34-37,6,"Education ","Teacher - middle school, math",Professional Degree,USA,75600.00,0.00,0.00,Female
34-37,12,Health,"Massage Therapist ",Bachelor's Degree,CANADA,76000.00,0.00,0.00,Female
34-37,13,"Education ","Executive Assistant ",Bachelor's Degree,USA,76000.00,0.00,0.00,Female
34-37,13,Higher Education Student Affairs,Program Director,Master's Degree,USA,76000.00,0.00,0.00,Female
34-37,10,"Behavioral health/public health ","Program manager ",Master's Degree,USA,76000.00,0.00,0.00,Female
34-37,7,Regulatory government,Residential Plans Examiner,Bachelor's Degree,USA,76000.00,0.00,0.00,Female
34-37,15,Higher Education- Student Affairs,Director of Student Life & Engagement,Master's Degree,USA,76000.00,0.00,0.00,Female
34-37,8,"Health department ","Manager of vendor managers ","Some College credit, no degree",USA,76000.00,0.00,0.00,Female
34-37,12,Nonprofit,Project Manager,Bachelor's Degree,USA,76200.00,0.00,0.00,Female
34-37,8,Entertainment,"Contract Administrator ",Bachelor's Degree,USA,76400.00,0.00,0.00,Female
34-37,13,Fashion,Senior Global Marketing Manager,Bachelor's Degree,USA,77000.00,0.00,0.00,Female
34-37,5,Hospitality,Recruiter,Bachelor's Degree,USA,77000.00,0.00,0.00,Female
34-37,8,E-commerce,"E-Commerce brand manager ","Trade, Technical, Vocational Training",USA,77000.00,0.00,0.00,Female
34-37,12,Clientrelations(tech),AccountStrategist,BachelorsDegree,USA,77000.00,0.00,0.00,Female
34-37,4,I&T,Education Specialist,Bachelor's Degree,USA,77000.00,0.00,0.00,Female
34-37,5,Construction,Purchasing Agent,Associate Degree,USA,77250.00,0.00,0.00,Female
34-37,7,Wholesale,Brand Manager,"Some College credit, no degree",USA,77500.00,0.00,0.00,Female
34-37,12,Utilities,"Compliance Analyst ",Bachelor's Degree,USA,77715.00,0.00,0.00,Female
34-37,5,Public accounting,Senior auditor,Professional Degree,CANADA,78000.00,0.00,0.00,Female
34-37,7,Acciunting,Senior accounting manager,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,15,Higher Education/Healthcare,Executive Assistant,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,14,Public Education,HS teacher,Master's Degree,USA,78000.00,0.00,0.00,Female
34-37,15,Advertising,Partner Management Lead,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,13,Medical billing,Radiology client manager,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,13,Healthcare,Mental health program specialist,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,8,Healthcare,Rn,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,10,Higher Education,Associate Director of Marketing,Master's Degree,USA,78000.00,0.00,0.00,Female
34-37,14,"Nonprofit ","Director of Development ","Some College credit, no degree",USA,78000.00,0.00,0.00,Female
34-37,10,Education,"Middle school teacher ",Master's Degree,USA,78000.00,0.00,0.00,Female
34-37,8,Healthcare,"Paramedic ",Associate Degree,USA,78000.00,0.00,0.00,Female
34-37,6,N/A,"Human Resources ",Associate Degree,USA,78000.00,0.00,0.00,Female
34-37,5,Health Care,Medical records manager,Bachelor's Degree,USA,78000.00,0.00,0.00,Female
34-37,5,N/A,N/A,"High School Graduate, Diploma or the equivalent (e",USA,78000.00,0.00,0.00,Female
34-37,12,Education,"Teacher ",Master's Degree,USA,79000.00,0.00,0.00,Female
34-37,11,"Education ","Lead High School Counselor ",Master's Degree,USA,79000.00,0.00,0.00,Female
34-37,9,"Education ",Teacher,Master's Degree,USA,79000.00,0.00,0.00,Female
34-37,6,Health Insurance,USAer Experience/CUSAtomer Experience Analyst,Bachelor's Degree,USA,79500.00,0.00,0.00,Female
34-37,11,Web based healthcare solutions,Manager of Client Success Management,Bachelor's Degree,USA,79500.00,0.00,0.00,Female
34-37,10,"Non profit ","Sponsorship Manager ",Bachelor's Degree,CANADA,80000.00,0.00,0.00,Female
34-37,4,Banking,"Analyst ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,80000.00,0.00,0.00,Female
34-37,10,"University ","HRIS ADMINISTRATOR ","Some College credit, no degree",CANADA,80000.00,0.00,0.00,Female
34-37,14,Environmental,Senior Project Manager,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,1,"E-commerce ",CUSAtomer Experience Project Manager,"Some College credit, no degree",USA,80000.00,0.00,0.00,Female
34-37,9,"Financial Advisor ",Client Service Associate,"Trade, Technical, Vocational Training",USA,80000.00,0.00,0.00,Female
34-37,11,"Healthcare ",Sonographer,Associate Degree,USA,80000.00,0.00,0.00,Female
34-37,7,"Commercial Interiors ","Account Manager ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,5,Tech,"Editor ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,7,Advertings,Media supervisor,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,15,SALES INSURANCE,Supervisors,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,7,Mental Health Nonprofit,Communications Director,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,11,Non profit,"Program Director ",Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,7,Diplomacy,Foreign Service,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,14,PR,Director,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,10,Oil and Gas,SeniorAccountant,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,10,Higher education,"Communications director ",Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,5,Cryptocurrency,Marketing manager,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,4,Education,HRIS Analyst,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,12,"Fine Art Logistics ","Operations Manager ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,13,Healthcare,"Psychotherapist ",Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,12,"Banking ",Closer,"Some College credit, no degree",USA,80000.00,0.00,0.00,Female
34-37,5,"labor union ","financial coordinator ",Associate Degree,USA,80000.00,0.00,0.00,Female
34-37,10,Ed Tech,Curriculum designer,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,3,N/A,"Part time Freelance Court reporter ","Trade, Technical, Vocational Training",USA,80000.00,0.00,0.00,Female
34-37,5,Govt,Executive Assistant to CEO,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,10,"Health ",Coder,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,20+,Healthcare,"Community Liaison ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,14,"Education ","Senior associate director ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
34-37,10,Behavior Health,Clinical Director,Master's Degree,USA,80000.00,0.00,0.00,Female
34-37,15,"Education ","Middle school special education teacher ",Master's Degree,USA,81000.00,0.00,0.00,Female
34-37,12,"Mental health ","Psychotherapist/Director ",Master's Degree,USA,81000.00,0.00,0.00,Female
34-37,10,Healthcare,RN,Master's Degree,USA,81000.00,0.00,0.00,Female
34-37,9,Healthcare,Recruitment Marketing,Master's Degree,USA,81000.00,0.00,0.00,Female
34-37,10,"Education ","Teacher ",Bachelor's Degree,USA,81000.00,0.00,0.00,Female
34-37,10,"Academia ","Research Scientist  ",Doctorate Degree,USA,81000.00,0.00,0.00,Female
34-37,8,"Clinical research ","Clinical data manager ",Associate Degree,USA,81500.00,0.00,0.00,Female
34-37,6,It Procurement,Sr It Procurement Analyst,Bachelor's Degree,USA,82000.00,0.00,0.00,Female
34-37,15,Education,Associate Director of Enrollment,Bachelor's Degree,USA,82000.00,0.00,0.00,Female
34-37,3,N/A,Nurse Paralegal,Bachelor's Degree,USA,82000.00,0.00,0.00,Female
34-37,9,Automotive,"Senior planner ",Bachelor's Degree,USA,82322.00,0.00,0.00,Female
34-37,13,"Government ","Administrative Director ",Master's Degree,CANADA,82500.00,0.00,0.00,Female
34-37,12,Education,"Principal ",Doctorate Degree,USA,82700.00,0.00,0.00,Female
34-37,11,Government,Communications Advisor,Bachelor's Degree,CANADA,83000.00,0.00,0.00,Female
34-37,5,"Disability Management ","Attendance and Disability Management Coordinator ","Some College credit, no degree",CANADA,83000.00,0.00,0.00,Female
34-37,8,Accounting/Finance,Accounting Manager,Bachelor's Degree,USA,83000.00,0.00,0.00,Female
34-37,8,Human Resources,"Recruiter ",Bachelor's Degree,USA,83000.00,0.00,0.00,Female
34-37,14,"Federal Government - Ag Lending ",Farm Loan Mgr,Bachelor's Degree,USA,83000.00,0.00,0.00,Female
34-37,7,"Recruitment ",Recruiter,"High School Graduate, Diploma or the equivalent (e",USA,83000.00,0.00,0.00,Female
34-37,15,N/A,Accounting,Bachelor's Degree,USA,83200.00,0.00,0.00,Female
34-37,12,Military,"Weather forecaster ",Bachelor's Degree,USA,83660.00,0.00,0.00,Female
34-37,3,Nursing,RN,Associate Degree,USA,84000.00,0.00,0.00,Female
34-37,10,Consultant,"General manager ",Bachelor's Degree,USA,84000.00,0.00,0.00,Female
34-37,13,Healthcare,RN Diabetes Educator,Master's Degree,USA,84000.00,0.00,0.00,Female
34-37,10,Mental Health,"Clinical Social Worker ",Master's Degree,USA,84000.00,0.00,0.00,Female
34-37,12,Higher Education,BUSAiness Process Expert,"Some College credit, no degree",USA,84000.00,0.00,0.00,Female
34-37,11,"Banking ","Portfolio analyst ",Master's Degree,USA,84000.00,0.00,0.00,Female
34-37,8,"Higher education ","Senior Project Officer ",Bachelor's Degree,AUSTRALIA,85000.00,0.00,0.00,Female
34-37,10,Televommunications,Marketing Communications Manager,Master's Degree,CANADA,85000.00,0.00,0.00,Female
34-37,7,"BUSAiness management ",Sr Account Manager,Bachelor's Degree,USA,85000.00,0.00,0.00,Female
34-37,6,"Financial ","Executive administrative assistant ",Associate Degree,USA,85000.00,0.00,0.00,Female
