Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
38-41,7,med,nurse,Master's Degree,USA,187200.00,15.00,0.00,Prefer Not
38-41,4,Retail,Manager,Master's Degree,USA,48000.00,500.00,0.00,Prefer Not
38-41,10,"Supply Chain ","Senior FP&A Analyst ",Master's Degree,USA,102000.00,10200.00,0.00,Prefer Not
38-41,15,"Manufacturing ","Supply chain manager ",Bachelor's Degree,USA,115000.00,15000.00,0.00,Prefer Not
38-41,4,Insurance,"Data engineer ",Bachelor's Degree,USA,110640.00,24000.00,0.00,Prefer Not
38-41,10,Finance,Director,Bachelor's Degree,USA,250000.00,55000.00,0.00,Prefer Not
38-41,16,"Government ",N/A,Master's Degree,USA,80000.00,0.00,0.00,Prefer Not
38-41,13,Government,Attorney,Doctorate Degree,USA,95000.00,0.00,0.00,Prefer Not
38-41,14,"Mortgage ","Branch manager ",Bachelor's Degree,USA,563000.00,0.00,0.00,Prefer Not
38-41,9,"Healthcare ","EEG tech ",Associate Degree,USA,64000.00,0.00,0.00,Prefer Not
38-41,10,Tech (non-technical role),IT Consultant/Sr.Analyst/Product Owner,Master's Degree,USA,130000.00,0.00,0.00,Prefer Not
38-41,2,Wellness,Health coach,"Trade, Technical, Vocational Training",USA,38000.00,0.03,0.00,Prefer Not
38-41,15,Gov engineer,Computer engineer,Master's Degree,USA,167000.00,5000.00,0.00,Prefer Not
38-41,14,Energy,N/A,Bachelor's Degree,USA,100000.00,7000.00,0.00,Prefer Not
38-41,16,Commercial Construction,Director or Preconstruction,Bachelor's Degree,USA,153000.00,20000.00,0.00,Prefer Not
38-41,1,HR Strategy,N/A,"High School Graduate, Diploma or the equivalent (e",USA,200000.00,40000.00,0.00,Prefer Not
38-41,10,Financial,HR Director,Bachelor's Degree,USA,195000.00,103000.00,0.00,Prefer Not
38-41,9,"Tech ",TPM,Master's Degree,USA,200000.00,25000.00,10.00,Male
38-41,10,Pharma,Assoc Director Translational Medicine,Doctorate Degree,USA,180000.00,60000.00,50.00,Female
38-41,15,Education,Elementary teacher,Master's Degree,USA,45000.00,0.00,500.00,Female
38-41,5,"Dentistry ","Dental hygienist ",Bachelor's Degree,USA,65500.00,0.00,500.00,Female
38-41,7,Advertising,Photo/Video Producer,Bachelor's Degree,USA,75000.00,0.00,1000.00,Female
38-41,20+,"Childcare ","Director ","Some College credit, no degree",USA,66000.00,5000.00,1000.00,Female
38-41,3,Healthcare,Psych RN (Travel),Bachelor's Degree,USA,214348.00,800.00,1000.00,Male
38-41,14,"Insurance ","Casualty adjUSAter ","Some College credit, no degree",USA,87000.00,6000.00,2000.00,Female
38-41,18,"Food service ","Food safety specialist ","Some College credit, no degree",USA,94000.00,0.10,2000.00,Male
38-41,8,"Marketing ",Project Manager,Bachelor's Degree,USA,75000.00,0.00,2500.00,Female
38-41,7,"Architecture ","Senior Project Coordinator ",Master's Degree,USA,75000.00,1500.00,2500.00,Female
38-41,7,Mental Health,Care Manager,Master's Degree,USA,79500.00,0.05,3000.00,Female
38-41,3,Insurance,Elearning instructional designer 2,Master's Degree,USA,84000.00,0.00,3000.00,Male
38-41,10,Human Resources,HR Manager,Master's Degree,USA,135000.00,27000.00,3000.00,Male
38-41,7,N/A,HR BUSAiness Partner,Bachelor's Degree,USA,76500.00,0.07,3500.00,Female
38-41,5,Insurance - tech,Advanced USAer Experience Researcher,Master's Degree,USA,94000.00,9400.00,4000.00,Female
38-41,10,"Consulting ","Executive Assistant ","Some College credit, no degree",USA,65000.00,0.00,5000.00,Female
38-41,18,Tech,Director of Marketing,Master's Degree,USA,122000.00,0.00,5000.00,Female
38-41,7,Healthcare,Director,Master's Degree,USA,155000.00,0.00,5000.00,Female
38-41,19,Insurance,"Senior account executive  ",Bachelor's Degree,USA,105000.00,0.00,5000.00,Female
38-41,15,Learning & Development,"Learning & Development Manager ",Master's Degree,USA,115000.00,0.08,5000.00,Female
38-41,10,Retail/ E-Commerce,Senior Recruiter,Master's Degree,USA,115000.00,0.10,5000.00,Female
38-41,7,"Human Resource ","Sr. Human Resource Professional ","Some College credit, no degree",USA,85000.00,0.12,5000.00,Female
38-41,10,Non-profit,COO,Master's Degree,USA,100000.00,1000.00,5000.00,Female
38-41,3,"Child Protective Services ","Social Worker ",Bachelor's Degree,USA,68000.00,1500.00,5000.00,Female
38-41,14,Clinical Research,Alliance Manager,Master's Degree,USA,115000.00,7000.00,5000.00,Female
38-41,10,Marketing,Director,Bachelor's Degree,USA,145000.00,10000.00,5000.00,Female
38-41,12,Medical,Sales,Bachelor's Degree,USA,134000.00,50000.00,5000.00,Female
38-41,18,"Medical ","Radiologic Technologist ",Bachelor's Degree,USA,105000.00,0.00,5000.00,Male
38-41,8,Retail,N/A,Bachelor's Degree,USA,112000.00,60000.00,5000.00,Male
38-41,8,Tech,EHS Specialist,Master's Degree,USA,91000.00,3000.00,7000.00,Female
38-41,1,"Mortgage originator ","Mortgage loan officer ","Some College credit, no degree",USA,29000.00,300000.00,7000.00,Female
38-41,15,Information Technology,Senior Analyst,Bachelor's Degree,USA,115000.00,11500.00,7500.00,Female
38-41,1,"Healthcare ",RN,Bachelor's Degree,USA,61000.00,0.00,10000.00,Female
38-41,1,Medical,"Nurse practitioner ",Master's Degree,USA,110000.00,0.00,10000.00,Female
38-41,18,"Fin tech ","Program manager ","Some College credit, no degree",USA,123200.00,0.00,10000.00,Female
38-41,15,Tech,Instructional Designer,Master's Degree,USA,130000.00,0.00,10000.00,Female
38-41,16,"Entertainment ","Sr Manager, Marketing",Bachelor's Degree,USA,145000.00,0.00,10000.00,Female
38-41,8,N/A,N/A,Master's Degree,USA,150000.00,0.00,10000.00,Female
38-41,18,CPG,Sr. Director,Bachelor's Degree,USA,156000.00,0.00,10000.00,Female
38-41,15,Legal,Lobbyist,Master's Degree,USA,438000.00,0.00,10000.00,Female
38-41,15,Philanthropy,Program officer,Master's Degree,USA,138000.00,0.00,10000.00,Female
38-41,19,"Technology ",Escalation Manager,Bachelor's Degree,USA,131500.00,15000.00,10000.00,Female
38-41,13,"Consulting ","Principal Change Advisor ",Bachelor's Degree,USA,145000.00,18000.00,10000.00,Female
38-41,20+,Retail,"Sr. Director, Marketing",Master's Degree,USA,175000.00,35000.00,10000.00,Female
38-41,16,"Software ",Communications Director,Master's Degree,USA,220000.00,50000.00,10000.00,Female
38-41,2,"Mortgage ",Loan Closer,Bachelor's Degree,USA,65000.00,0.00,10000.00,Male
38-41,14,IOT,Computer/Electrical Engineer,Bachelor's Degree,USA,115000.00,3000.00,10000.00,Male
38-41,14,Finance,Director,Doctorate Degree,USA,137000.00,27000.00,10000.00,Male
38-41,14,Video Games,Lead Designer,Bachelor's Degree,USA,165000.00,30000.00,10000.00,Male
38-41,20+,Defense Gov Contractor,"Data Scientist ",Doctorate Degree,USA,200000.00,40000.00,10000.00,Male
38-41,11,Legal,Associate General Counsel,Professional Degree,USA,248000.00,48000.00,10000.00,Male
38-41,16,CPG,Creative Director,Bachelor's Degree,USA,170000.00,80000.00,10000.00,Male
38-41,20+,Professional Services,Director,Master's Degree,AUSTRALIA,240000.00,20000.00,15000.00,Female
38-41,14,"UX/Tech ","Manager ",Bachelor's Degree,USA,150000.00,35000.00,15000.00,Female
38-41,20+,"Product ",VP,Bachelor's Degree,USA,280000.00,100000.00,15000.00,Female
38-41,14,Aerospace,Project Engineer,Master's Degree,USA,163500.00,5000.00,15000.00,Male
38-41,18,Energy,"Manager, Global Change Management",Bachelor's Degree,USA,155000.00,31000.00,15000.00,Male
38-41,4,"Game Designer ","Head of Unreal Engines ",Bachelor's Degree,USA,450000.00,45000.00,15000.00,Male
38-41,12,"Mortgage financing ",Non-agency Underwriter 4,Bachelor's Degree,USA,115000.00,19000.00,20000.00,Female
38-41,11,Legal,"VP Operations ",Master's Degree,USA,175000.00,20000.00,20000.00,Female
38-41,14,Pharmaceuticals,Associate Director,Bachelor's Degree,USA,150000.00,22000.00,20000.00,Female
38-41,15,"Tech ","Program Manager ",Bachelor's Degree,USA,192000.00,29000.00,20000.00,Female
38-41,16,"Automotive ",Manager,Bachelor's Degree,USA,155000.00,30000.00,20000.00,Female
38-41,10,"Insurance ","Project Manager ",Bachelor's Degree,USA,200000.00,40000.00,20000.00,Female
38-41,10,Healthcare,"Physician Practice Administrator ",Bachelor's Degree,USA,195000.00,100000.00,20000.00,Female
38-41,7,IT,Security Engineer,Bachelor's Degree,USA,180000.00,16000.00,20000.00,Male
38-41,20+,"E-commerce ",General Manager,Associate Degree,USA,125000.00,25000.00,20000.00,Male
38-41,15,CPG,senior director IT,Master's Degree,USA,215000.00,70000.00,20000.00,Male
38-41,14,Finance,Solutions Architect,"Some College credit, no degree",USA,200600.00,72000.00,20000.00,Male
38-41,9,"Healthcare ","Physician ",Doctorate Degree,USA,500000.00,0.00,25000.00,Female
38-41,15,"Medicine ","ER Director/physician ",Doctorate Degree,USA,450000.00,75000.00,25000.00,Male
38-41,14,Banking,Portfolio Manager (SVP),Bachelor's Degree,USA,130000.00,19500.00,26000.00,Male
38-41,16,Medicine,Nurse Anesthetist,Master's Degree,USA,212000.00,6000.00,30000.00,Female
38-41,8,Biotech,"Associate scientist ",Bachelor's Degree,USA,110000.00,20000.00,30000.00,Female
38-41,15,Design,Visual Design Manager,"High School Graduate, Diploma or the equivalent (e",USA,195000.00,40000.00,30000.00,Female
38-41,15,Tech,Senior Program Manager,Master's Degree,USA,206000.00,41000.00,30000.00,Female
38-41,8,Aerospace,Systems Integration & Test Engineer,Bachelor's Degree,USA,94000.00,3000.00,30000.00,Male
38-41,7,Health care,Anesthesiologist,Doctorate Degree,USA,350000.00,60000.00,30000.00,Male
38-41,12,Legal,Associate,Professional Degree,USA,365000.00,115000.00,35000.00,Female
38-41,7,Tech,Senior Product Manager,Bachelor's Degree,USA,175000.00,0.00,40000.00,Female
38-41,20+,"logistics ","Manager ",Bachelor's Degree,USA,100000.00,0.00,45000.00,Female
38-41,16,Tech,Senior product manager,Bachelor's Degree,USA,180000.00,0.00,45000.00,Female
38-41,18,Fintech,"Director of Product ",Master's Degree,USA,255000.00,0.00,50000.00,Female
38-41,15,Fintech,Sr. Program Manager,Bachelor's Degree,USA,130000.00,32400.00,50000.00,Female
38-41,15,"Tech ",Principal,Master's Degree,USA,185000.00,38000.00,50000.00,Female
38-41,8,Pharma R&D,Associate Director,Doctorate Degree,USA,203500.00,60000.00,50000.00,Female
38-41,10,"Pharmaceutical ",Senior Director,Doctorate Degree,USA,257000.00,75000.00,50000.00,Male
38-41,18,Tech,Senior marketing manager,Master's Degree,USA,140000.00,0.00,55000.00,Female
38-41,20+,Tech,Value Stream Lead,"Some College credit, no degree",USA,220000.00,55000.00,55000.00,Female
38-41,20+,Tech,VP Product,Bachelor's Degree,USA,320000.00,80000.00,60000.00,Male
38-41,15,Software,Principal Marketing Strategist,Master's Degree,USA,180000.00,20000.00,70000.00,Male
38-41,11,Tech,Senior program manager,Master's Degree,USA,140000.00,0.00,80000.00,Female
38-41,11,Consumer Package Goods,Senior Manager,Bachelor's Degree,USA,140000.00,0.20,100000.00,Male
38-41,15,HR- Tech,VP of Talent Acquisition,"Some College credit, no degree",USA,250000.00,1.00,150000.00,Female
38-41,15,Supply Chain,Director,Bachelor's Degree,USA,185000.00,40000.00,150000.00,Male
38-41,14,Finance/Banking,"Partner ",Bachelor's Degree,USA,925000.00,250000.00,150000.00,Male
38-41,15,Retail,"Developer Advocate ",Master's Degree,USA,150000.00,0.00,165000.00,Male
38-41,14,Software development,"Chief of software development  ",Doctorate Degree,USA,NULL,0.10,200000.00,Female
38-41,15,"Entertainment ",Nicki Minaj,"High School Graduate, Diploma or the equivalent (e",USA,NULL,0.00,NULL,Female
38-41,11,Healthcare,Physician,Doctorate Degree,USA,315000.00,40000.00,0.00,Male
38-41,19,"IndUSAtrial ",Sales Manager,Master's Degree,USA,155000.00,46000.00,0.00,Male
38-41,10,Tech,Product Manager,Master's Degree,USA,200000.00,3000.00,40000.00,Male
38-41,12,Biotech,Scientist,Master's Degree,USA,112000.00,0.10,5000.00,Female
38-41,10,Tech,"Human Resources ",Master's Degree,USA,155000.00,0.15,10000.00,Prefer Not
38-41,10,"Commercial banking ","Onon-binaryoarding manager ",Bachelor's Degree,USA,95000.00,13000.00,16000.00,Female
38-41,15,Tech,Finance Specialist,Master's Degree,USA,75000.00,0.00,15000.00,Female
38-41,18,Tech,Sr UX Designer,Bachelor's Degree,USA,150000.00,0.00,20000.00,Male
38-41,16,Biotech,"Sr clinical scientist ",Master's Degree,USA,161000.00,30000.00,2500.00,Female
38-41,4,Education,Teacher,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
38-41,4,"Manufacturing ",Production manager,Bachelor's Degree,USA,70000.00,5000.00,0.00,Female
38-41,1,Health Care,"Recruiter ",Bachelor's Degree,USA,44000.00,0.00,0.00,Female
38-41,16,Legal,Partner,Professional Degree,USA,NULL,0.00,0.00,Male
38-41,18,SaaS,"Head of Rev Ops ","Some College credit, no degree",USA,135000.00,0.00,0.00,Female
38-41,18,Printing,Prepress operator,Associate Degree,USA,65000.00,0.00,0.00,Female
38-41,10,Personal Insurance,Costumer Service,"Some College credit, no degree",USA,42000.00,0.00,0.00,Female
38-41,10,"Government ","Tax Representative ","Some College credit, no degree",USA,63000.00,0.00,0.00,Female
38-41,18,Education,Science Teacher,Master's Degree,USA,130000.00,0.00,0.00,Female
38-41,6,Startup,Director of ops,Bachelor's Degree,USA,142000.00,0.00,0.00,Female
38-41,15,FinTech,Financial Compliance & Risk,Bachelor's Degree,USA,150000.00,0.15,0.00,Female
38-41,12,"Federal Government ","Supervisor ",Master's Degree,USA,105000.00,1000.00,0.00,Female
38-41,12,"Healthcare ","Assistant Director ",Master's Degree,USA,108000.00,10000.00,0.00,Female
38-41,12,Insurance,Commerical Underwriting Manager,"Some College credit, no degree",CANADA,110000.00,10000.00,0.00,Female
38-41,17,Software,"Senior social media manager ",Master's Degree,USA,140000.00,14000.00,0.00,Female
38-41,16,Legal,Assistant Deputy General Counsel,Professional Degree,USA,200000.00,30000.00,0.00,Female
38-41,12,Fintech Sales,"Sales Executive ",Master's Degree,USA,125000.00,105000.00,0.00,Female
38-41,6,"Cannabis ",Sales,Bachelor's Degree,USA,115000.00,0.00,0.00,Male
38-41,15,Freelance TV Production,Executive Producer,Bachelor's Degree,USA,150000.00,0.00,0.00,Male
38-41,4,Tech,Sales,"Some College credit, no degree",USA,100392.00,15000.00,0.00,Male
38-41,15,Media,EVP,Master's Degree,USA,400000.00,450000.00,0.00,Male
38-41,16,"Public records/ property research ","Director of operations ",Associate Degree,USA,98000.00,0.00,0.00,Female
38-41,6,"Heath  care ","Certified Nurse practitioner ",Master's Degree,USA,105000.00,0.00,0.00,Female
38-41,15,"MUSAic Entertainment ",Digital Marketing Director,Master's Degree,USA,116000.00,0.00,0.00,Female
38-41,15,Pre-Sales (Printing),"Solution Architect ",Bachelor's Degree,USA,126000.00,3000.00,0.00,Female
38-41,10,"Education ","Pupil Services Counselor ",Master's Degree,USA,102000.00,0.00,0.00,Female
38-41,14,Orthodontic appliance,Director,Bachelor's Degree,USA,113000.00,0.15,0.00,Male
38-41,12,Government Services,HR Project Control,"Some College credit, no degree",USA,52000.00,0.00,0.00,Female
38-41,12,Beauty/Manufacturing,"Sr. Product Manager ",Bachelor's Degree,USA,120000.00,0.00,0.00,Female
38-41,15,"Ed Tech ",Field Ops,Master's Degree,USA,45000.00,0.00,0.00,Female
38-41,14,"Education ",Teacher,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
NULL,n/a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
