Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
22-25,1,"Advertising ",Project Coordinator,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,"Advertising ","Analyst and Operations Coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,"Advertising ","Programmatic Associate ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,"Advertising ","Project coordinator ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,"Advertising ","Jr. Art director ",Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,"Advertising ",Assistant Account Executive,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,1,"Advertising ",Associate,Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,"Advertising ","Analyst ",Bachelor's Degree,USA,58500.00,0.00,0.00,Female
22-25,1,"Advertising ","Account Coordinator ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Advertising ","Manager, Sales Planning",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Advertising ",Media Planner,Master's Degree,USA,62500.00,0.00,0.00,Female
22-25,1,"Advertising ","Senior acc exec ",Master's Degree,AUSTRALIA,65000.00,0.00,0.00,Female
22-25,1,"Advertising ","Social Strategist  ",Bachelor's Degree,USA,67500.00,0.00,0.00,Female
22-25,1,"Advertising ","Account executive ",Bachelor's Degree,USA,68000.00,0.00,0.00,Female
22-25,1,"Advertising ","Account Executive ",Bachelor's Degree,USA,69000.00,0.00,0.00,Female
22-25,1,"Advertising "," Contract marketing specialist",Bachelor's Degree,USA,72000.00,0.00,0.00,Female
22-25,1,"Advertising ",Designer,Bachelor's Degree,USA,58000.00,0.00,0.00,Female
22-25,1,"Advertising ","Brand strategist ",Bachelor's Degree,USA,70000.00,0.00,0.00,Female
22-25,1,"Advertising ","Junior Art Director ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Advertising ","Junior art director ",Bachelor's Degree,USA,34000.00,1000.00,0.00,Female
22-25,1,"Advertising ",Client Partner Coordinator,Bachelor's Degree,USA,38000.00,1000.00,0.00,Female
22-25,1,"Advertising ","Video investment Associate ",Bachelor's Degree,USA,47000.00,1405.00,0.00,Female
22-25,1,"Advertising ","Graphic designer ",Bachelor's Degree,USA,48000.00,1500.00,0.00,Female
22-25,1,"Advertising ","Organic search (SEO) coordinator ",Bachelor's Degree,USA,45000.00,2500.00,0.00,Female
22-25,1,"Advertising ",Assistant Media Planner,Bachelor's Degree,USA,43000.00,0.00,0.00,Male
22-25,1,"Advertising ",Assistant Media Planner,Bachelor's Degree,USA,40000.00,0.00,0.00,Prefer Not
22-25,1,"Advertising ","Copywriter ",Bachelor's Degree,USA,66000.00,500.00,0.00,Female
22-25,1,"Advertising ","Associate Strategist ",Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Advertising ",Assistant Account Manager,Bachelor's Degree,USA,50000.00,5000.00,0.00,Female
22-25,1,"Advertising ",Account manager,Bachelor's Degree,USA,39700.00,0.00,0.00,Female
22-25,1,"Advertising ",UX Designer,Bachelor's Degree,USA,83000.00,0.00,0.00,Female
22-25,1,"Advertising ","Assistant Media Planner ",Bachelor's Degree,USA,46000.00,0.00,0.00,Female
22-25,1,"Advertising ",Digital media associate,Bachelor's Degree,USA,45000.00,1000.00,0.00,Female
22-25,1,"Advertising ",Associate Account Manager,Bachelor's Degree,USA,62500.00,26800.00,0.00,Female
22-25,1,"Advertising ","Operations Coordinator ",Bachelor's Degree,CANADA,55000.00,0.00,0.00,Female
22-25,1,Advisory,Career services advisor,Bachelor's Degree,USA,38000.00,0.00,0.00,Female
22-25,1,Advisory,Internal Audit Associate,Bachelor's Degree,USA,69000.00,0.00,0.00,Female
22-25,1,Advisory,Consultant,Master's Degree,USA,72000.00,0.00,0.00,Female
22-25,1,AEC,Civil Staff Engineer,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,1,Aerospace,Manufacturing Project Manager,Master's Degree,USA,54080.00,0.00,0.00,Female
22-25,1,Aerospace,Associate Engineer,Bachelor's Degree,USA,68900.00,0.00,0.00,Female
22-25,1,Aerospace,"Software Engineer ",Bachelor's Degree,USA,80000.00,0.00,0.00,Female
22-25,1,Aerospace,Recruiting Coordinator,Bachelor's Degree,USA,83000.00,0.00,0.00,Female
22-25,1,Aerospace,Systems Engineer,Bachelor's Degree,USA,80000.00,0.00,0.00,Female
22-25,1,Aerospace,Electronics Engineer,Bachelor's Degree,USA,73300.00,500.00,0.00,Female
22-25,1,Aerospace,Software Engineer,Bachelor's Degree,USA,93000.00,1000.00,0.00,Female
22-25,1,Aerospace,Systems Engineer,Bachelor's Degree,USA,82000.00,2000.00,0.00,Female
22-25,1,Aerospace,"Design Engineer ",Bachelor's Degree,USA,82000.00,6000.00,0.00,Female
22-25,1,Aerospace,Business Analyst,Bachelor's Degree,USA,67000.00,0.00,0.00,Male
22-25,1,Aerospace,Mechanical Engineer,Bachelor's Degree,USA,72000.00,0.00,0.00,Male
22-25,1,"Aerospace ","Financial analyst ",Bachelor's Degree,USA,53100.00,0.00,0.00,Female
22-25,1,"Aerospace ","Hardware engineer ",Bachelor's Degree,USA,90000.00,0.00,0.00,Female
22-25,1,"Aerospace ","Electromechanical engineer ",Bachelor's Degree,USA,71000.00,9.00,0.00,Female
22-25,1,"Aerospace ",Production engineer,Bachelor's Degree,USA,81000.00,2400.00,0.00,Female
22-25,1,"Aerospace ",Financial analyst,Bachelor's Degree,USA,61000.00,3000.00,0.00,Female
22-25,1,"Aerospace ",Mechanical Engineer 1,Bachelor's Degree,USA,72500.00,0.00,0.00,Male
22-25,1,"Aerospace ",Pathways Systems Engineer,Bachelor's Degree,USA,114000.00,1500.00,0.00,Female
22-25,1,"Aerospace ",Program Planner,Bachelor's Degree,USA,60008.00,3500.00,0.00,Female
22-25,1,Affordable Housing,"Assistant project manager ",Bachelor's Degree,USA,56312.00,0.00,0.00,Female
22-25,1,Agency,email marketing specialist,Bachelor's Degree,USA,50000.00,10000.00,0.00,Female
22-25,1,Agriculture,Leader Trainee,Bachelor's Degree,USA,63000.00,5000.00,0.00,Male
22-25,1,Agriculture,Marketing Associate,Master's Degree,USA,75000.00,10000.00,0.00,Female
22-25,1,"Agriculture ","Research associate ",Master's Degree,USA,54725.00,0.00,0.00,Female
22-25,1,"Agriculture ",CUSAtomer service,Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,"Agriculture ",Financial Analyst,Bachelor's Degree,USA,64000.00,0.00,0.00,Female
22-25,1,"Agriculture ",Manufacturing Engineer,Bachelor's Degree,USA,87000.00,10000.00,0.00,Female
22-25,1,"Agriculture ","Financial Associate ",Bachelor's Degree,USA,52000.00,9000.00,0.00,Male
22-25,1,Airline,Account Manager,Master's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Airline ","Financial Analyst ",Master's Degree,USA,64000.00,6000.00,0.00,Male
22-25,1,Health Care,"Physiotherapist ",Bachelor's Degree,AUSTRALIA,62000.00,0.00,0.00,Female
22-25,1,Aluminum Enclosure Manufacturing and Installation,"Permit Coordinator ","Some College credit, no degree",USA,31200.00,0.00,0.00,Female
22-25,1,Tech,"Senior analyst ",Bachelor's Degree,USA,55000.00,2000.00,0.00,Female
22-25,1,Tech,"Analysts ",Bachelor's Degree,USA,72000.00,75000.00,0.00,Female
22-25,1,Animation,Background painter,Bachelor's Degree,CANADA,47000.00,0.00,0.00,Female
22-25,1,Animation,"Events coordinator ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,Animation,Jr animator,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,"Animation ","Junior animator ",Bachelor's Degree,USA,55000.00,0.00,0.00,Male
22-25,1,"Animation ",Digital Content Editor,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,1,Apartment,Accounting Specialist,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,"Apparel ","Consumer engagement coordinator ",Bachelor's Degree,USA,37500.00,0.00,0.00,Female
22-25,1,"Apparel ",Marketing Manager,Bachelor's Degree,USA,42000.00,0.00,0.00,Female
22-25,1,"Apparel ",Inventory Allocation Analyst,Bachelor's Degree,USA,65000.00,0.05,0.00,Female
22-25,1,"Apparel ",Merchandising Coordinator,Bachelor's Degree,CANADA,50000.00,0.00,0.00,Female
22-25,1,Health Care,"BCBA- board certified behavior analyst ",Master's Degree,USA,75000.00,0.00,0.00,Female
22-25,1,Architecture,Architectural designer,Master's Degree,USA,51000.00,0.00,0.00,Female
22-25,1,Architecture,Landscape Architect,Bachelor's Degree,USA,42500.00,0.00,0.00,Female
22-25,1,Architecture,Draftsman,Associate Degree,USA,30000.00,0.00,0.00,Female
22-25,1,Architecture,Design Intern,Bachelor's Degree,USA,35360.00,0.00,0.00,Female
22-25,1,Architecture,Designer,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,1,Architecture,Junior Architect,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,1,Architecture,Architectural Designer,Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,Architecture,Junior Designer,Bachelor's Degree,USA,56000.00,0.00,0.00,Female
22-25,1,Architecture,Architectural Designer,Master's Degree,USA,63000.00,0.00,0.00,Female
22-25,1,Architecture,Designer,Bachelor's Degree,USA,53000.00,0.00,0.00,Female
22-25,1,Architecture,Architectural Designer,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
22-25,1,"Architecture ","Architectural Assistant ",Bachelor's Degree,AUSTRALIA,49400.00,0.00,0.00,Female
22-25,1,"Architecture ","Designer ",Bachelor's Degree,USA,58000.00,0.00,0.00,Female
22-25,1,"Architecture ",Designer,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,"Architecture ",Architect Intern,Bachelor's Degree,USA,47000.00,0.00,0.00,Male
22-25,1,"Architecture ","Architectural Designer ",Professional Degree,USA,54080.00,0.00,0.00,Male
22-25,1,"Architecture ","Junior Architectural Designer ",Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,1,"Architecture ","Interior designer ",Bachelor's Degree,CANADA,45000.00,0.00,0.00,Female
22-25,1,"Architecture ",Interior Design,Bachelor's Degree,USA,42000.00,2000.00,0.00,Female
22-25,1,"Architecture ","Marketing coordinator ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,1,"Architecture ",Interior Designer,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,1,"Architecture ",Interior designer,Bachelor's Degree,USA,60000.00,5000.00,0.00,Female
22-25,1,"Architecture ",Designer,Bachelor's Degree,USA,47500.00,0.00,0.00,Female
22-25,1,"Architecture ","Project Manager ",Bachelor's Degree,USA,60000.00,1000.00,0.00,Female
22-25,1,"Architecture ","Interior Designer ",Bachelor's Degree,USA,32000.00,1500.00,0.00,Female
22-25,1,"Architecture ",Designer,Bachelor's Degree,USA,50000.00,0.00,0.00,Female
22-25,1,Art & Design,Graphic Designer,Bachelor's Degree,USA,35000.00,0.00,0.00,Female
22-25,1,Art & Design,UX Research Associate,Bachelor's Degree,USA,60000.00,6000.00,0.00,Female
22-25,1,Art & Design,Assistant Account Executive,Bachelor's Degree,USA,47000.00,0.00,0.00,Female
22-25,1,"Asset Management ","Assistant portfolio manager ",Bachelor's Degree,USA,79000.00,0.00,0.00,Female
22-25,1,"Asset Management ",Content Marketing Coordinator,Bachelor's Degree,USA,60000.00,3000.00,0.00,Female
22-25,1,"Association management ","Associate ",Bachelor's Degree,USA,42000.00,0.00,0.00,Female
22-25,1,Auditing,"Recruiter ",Bachelor's Degree,GERMANY,39000.00,1625.00,0.00,Female
22-25,1,Auditing,Audit associate,Bachelor's Degree,AUSTRALIA,65000.00,2000.00,0.00,Female
22-25,1,Auditing,Staff Accountant I,Bachelor's Degree,CANADA,52000.00,0.00,0.00,Male
22-25,1,Auditing,"Audit Associate ",Master's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,Auditing,"Specialist ",Bachelor's Degree,USA,56000.00,0.00,0.00,Female
22-25,1,Auditing,N/A,Bachelor's Degree,USA,67000.00,0.00,0.00,Female
22-25,1,Automative,"Internal audit staff ",Bachelor's Degree,USA,67000.00,0.10,0.00,Female
22-25,1,Automative,"Management development program - Continuming Unit ",Bachelor's Degree,USA,73000.00,3000.00,0.00,Female
22-25,1,Tech,Systems Developer,Bachelor's Degree,USA,74000.00,0.00,0.00,Female
22-25,1,Tech,Systems Engineer,Bachelor's Degree,USA,72500.00,0.00,0.00,Male
22-25,1,Automative,HR Coordinator,Master's Degree,USA,60000.00,0.00,0.00,Female
22-25,1,Automative,Logistics Coordinator,Associate Degree,CANADA,82940.00,3000.00,0.00,Female
22-25,1,Automotive,Facilities Intern,"Some College credit, no degree",USA,32175.00,0.00,0.00,Female
22-25,1,Automotive,"Marketing Coordinator ",Bachelor's Degree,CANADA,45000.00,0.00,0.00,Female
22-25,1,Automotive,Email Marketing Specialist,Bachelor's Degree,USA,47500.00,0.00,0.00,Female
22-25,1,Automotive,Digital Performance Manager,Bachelor's Degree,USA,56000.00,0.00,0.00,Female
22-25,1,Automotive,IT Operations Analyst,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,Automotive,Product Designer/UX Designer,Bachelor's Degree,USA,85000.00,0.00,0.00,Female
22-25,1,Automotive,Design Engineer,Bachelor's Degree,USA,63000.00,3000.00,0.00,Female
22-25,1,Automotive,Scheduling,Bachelor's Degree,USA,63900.00,4000.00,0.00,Female
22-25,1,Automotive,Design Release Engineer,Bachelor's Degree,USA,85000.00,8500.00,0.00,Female
22-25,1,Automotive,Manufacturing Engineering Vehicle Systems TRACK En,Bachelor's Degree,USA,85000.00,8500.00,0.00,Female
22-25,1,Automotive,Mechanical Design Engineer,Bachelor's Degree,USA,105000.00,0.00,0.00,Male
22-25,1,Automotive,Finance Manager,Bachelor's Degree,USA,220000.00,0.00,0.00,Male
22-25,1,Automotive,"Aerodynamics Lab Technician ",Associate Degree,USA,60000.00,0.10,0.00,Male
22-25,1,Automotive,Quality control,"Some College credit, no degree",USA,40320.00,1800.00,0.00,Male
22-25,1,Automotive,Quality engineer,Bachelor's Degree,USA,70000.00,5000.00,0.00,Male
22-25,1,Automotive,"Software Test Engineer ",Bachelor's Degree,USA,60000.00,6000.00,0.00,Male
22-25,1,Automotive,Software Developer,Bachelor's Degree,USA,66000.00,6000.00,0.00,Male
22-25,1,Automotive,Entry Level Software Developer,Bachelor's Degree,USA,63000.00,6300.00,0.00,Male
22-25,1,"Automotive ","Marketing Specialist ",Bachelor's Degree,USA,49000.00,0.00,0.00,Female
22-25,1,"Automotive ",Digital Marketing Specialist,Bachelor's Degree,CANADA,52000.00,0.00,0.00,Female
22-25,1,"Automotive ","Recruiting Coordinator ",Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,1,"Automotive ","Program management administrator ",Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,"Automotive ",Buyer,Bachelor's Degree,USA,75000.00,3500.00,0.00,Female
22-25,1,"Automotive ",Software Engineer,Bachelor's Degree,USA,75000.00,5000.00,0.00,Female
22-25,1,"Automotive ",Engineer,Bachelor's Degree,USA,68000.00,2000.00,0.00,Male
22-25,1,"Automotive ",Manufacturing Engineer,Bachelor's Degree,USA,75000.00,5000.00,0.00,Male
22-25,1,"Automotive ","Mechanical Engineer ",Bachelor's Degree,USA,78000.00,8000.00,0.00,Male
22-25,1,"Automotive ",Marketing Account manager,Bachelor's Degree,USA,68000.00,1500.00,0.00,Male
22-25,1,"Automotive ",Accounts Payable Clerk,Bachelor's Degree,USA,38000.00,200.00,0.00,Female
22-25,1,"Automotive ",Leadership Development Program,Bachelor's Degree,USA,65000.00,5000.00,0.00,Female
22-25,1,"Automotive ",Finance Associate,Bachelor's Degree,USA,60000.00,1500.00,0.00,Male
22-25,1,Aviation,Data Analyst,Bachelor's Degree,USA,58000.00,300.00,0.00,Female
22-25,1,Aviation,AvionicsEngineer,BachelorsDegree,USA,52000.00,1000.00,0.00,Female
22-25,1,Aviation,"Flight Attendant ",Bachelor's Degree,USA,21000.00,0.00,0.00,Male
22-25,1,Aviation,Flight Instructor,Bachelor's Degree,USA,36000.00,0.00,0.00,Male
22-25,1,Aviation,Account Manager,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
22-25,1,"Aviation ","Airport Operations Agent ",Bachelor's Degree,USA,49000.00,0.00,0.00,Male
22-25,1,"Aviation ","Data Analyst ",Bachelor's Degree,USA,68500.00,0.00,0.00,Male
22-25,1,"Aviation ","Marketing Analyst ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,B2B,"Marketing executive ",Bachelor's Degree,USA,43000.00,0.00,0.00,Female
22-25,1,B2B,"Operations Associate ",Bachelor's Degree,USA,40000.00,0.00,0.00,Female
22-25,1,BANKING,Teller,BachelorsDegree,USA,26000.00,500.00,0.00,Female
22-25,1,BANKING,Associate Banker,Bachelor's Degree,USA,30000.00,0.00,0.00,Female
22-25,1,BANKING,Loans operation associate,Bachelor's Degree,USA,73000.00,0.00,0.00,Female
22-25,1,BANKING,Home lending advisor,Associate Degree,USA,85000.00,15000.00,0.00,Female
22-25,1,BANKING,underwriter,Master's Degree,USA,50000.00,0.03,0.00,Male
22-25,1,BANKING,Business banking Intern,"Some College credit, no degree",IRELAND,24000.00,0.00,0.00,Female
22-25,1,BANKING,Associate banker,Bachelor's Degree,USA,28860.00,0.00,0.00,Female
22-25,1,BANKING,Personal Banker,Associate Degree,USA,34000.00,0.00,0.00,Female
22-25,1,BANKING,banker,Associate Degree,USA,35800.00,0.00,0.00,Female
22-25,1,BANKING,"Banking center specialist ",Associate Degree,USA,38000.00,0.00,0.00,Female
22-25,1,BANKING,Rotational associate,Bachelor's Degree,CANADA,41000.00,0.00,0.00,Female
22-25,1,BANKING,Credit Analyst I,Bachelor's Degree,USA,43000.00,0.00,0.00,Female
22-25,1,BANKING,Banker,Bachelor's Degree,USA,45000.00,0.00,0.00,Female
22-25,1,BANKING,Federal Regulator,Bachelor's Degree,USA,63000.00,0.00,0.00,Female
22-25,1,BANKING,Internal Audit,Bachelor's Degree,USA,65000.00,0.00,0.00,Female
22-25,1,BANKING,"Software engineer ",Bachelor's Degree,USA,72800.00,0.00,0.00,Female
22-25,1,BANKING,"Analyst ",Bachelor's Degree,USA,75000.00,0.00,0.00,Female
22-25,1,BANKING,Associate Project Manager,Bachelor's Degree,AUSTRALIA,93000.00,0.00,0.00,Female
22-25,1,BANKING,Personal Banker,Bachelor's Degree,USA,52000.00,0.00,0.00,Female
22-25,1,BANKING,Financial Solutions Specialist,"Some College credit, no degree",USA,30720.00,0.00,0.00,Female
22-25,1,BANKING,UX Design,Bachelor's Degree,CANADA,72000.00,0.00,0.00,Female
22-25,1,BANKING,AML Analyst,"Some College credit, no degree",POLAND,14200.00,0.00,0.00,Female
22-25,1,BANKING,"Financial Analyst ",Bachelor's Degree,USA,55000.00,0.00,0.00,Female
22-25,1,BANKING,AML analyst,Bachelor's Degree,CANADA,55500.00,0.04,0.00,Female
22-25,1,BANKING,"BSA/Compliance Analyst ",Bachelor's Degree,USA,59000.00,1000.00,0.00,Female
22-25,1,BANKING,"Mortgage loan processor ",Bachelor's Degree,USA,41600.00,1200.00,0.00,Female
22-25,1,BANKING,Branch Banker,Associate Degree,USA,42640.00,1600.00,0.00,Female
22-25,1,BANKING,"Personal banking advisor ",Bachelor's Degree,CANADA,43000.00,1600.00,0.00,Female
22-25,1,BANKING,Relationship Banker,"Some College credit, no degree",USA,41600.00,1800.00,0.00,Female
22-25,1,BANKING,Advisor,Bachelor's Degree,CANADA,45000.00,3000.00,0.00,Female
22-25,1,BANKING,Graduate Analyst,Bachelor's Degree,SINGAPORE,75000.00,3000.00,0.00,Female
22-25,1,BANKING,Credit Risk Analyst,Bachelor's Degree,USA,72000.00,4000.00,0.00,Female
22-25,1,BANKING,"Kyc analyst ",Master's Degree,NETHERLANDS,45000.00,5000.00,0.00,Female
22-25,1,BANKING,Engineering Analyst,Bachelor's Degree,USA,75000.00,8000.00,0.00,Female
22-25,1,BANKING,Compliance associate,Bachelor's Degree,CANADA,83000.00,13000.00,0.00,Female
22-25,1,BANKING,"associate banker ",Bachelor's Degree,USA,30000.00,0.00,0.00,Male
22-25,1,BANKING,Personal Banker,Bachelor's Degree,USA,36000.00,0.00,0.00,Male
22-25,1,BANKING,Account manager,Bachelor's Degree,CANADA,53000.00,0.00,0.00,Male
22-25,1,BANKING,Credit Relationship Manager,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
22-25,1,BANKING,"Treasury Analyst ",Bachelor's Degree,USA,65000.00,0.00,0.00,Male
22-25,1,BANKING,Loan officer,Bachelor's Degree,USA,43160.00,3000.00,0.00,Male
22-25,1,BANKING,Financial Services Representative,"Some College credit, no degree",USA,32000.00,3200.00,0.00,Male
22-25,1,BANKING,Associate,Bachelor's Degree,CANADA,60000.00,6000.00,0.00,Male
22-25,1,BANKING,"Mortgage Banking Associate/Processor ",Bachelor's Degree,USA,46800.00,0.00,0.00,Female
22-25,1,BANKING,"Member consultant ","High School Graduate, Diploma or the equivalent (e",USA,52000.00,0.00,0.00,Female
22-25,1,BANKING,"Assistant national bank examiner ",Bachelor's Degree,USA,59557.00,0.00,0.00,Female
22-25,1,BANKING,"Assistant Branch Manager ",Bachelor's Degree,USA,54000.00,1500.00,0.00,Female
22-25,1,BANKING,"Loan processor ",Bachelor's Degree,USA,40000.00,2000.00,0.00,Female
