Age Range,Years of Experience,Industry,Job Title,Highest Level of Education Received,Country,Annual Salary,Annual Bonus,Signon Bonus,Gender
18-21,2,Cashier,N/A,"High School Graduate, Diploma or the equivalent (e",USA,28000.00,0.00,0.00,Male
18-21,4,"Cashier ","Cashier ","Some College credit, no degree",USA,30000.00,0.00,0.00,Female
18-21,2,Casino,"Croupier ",No Schooling Completed,"ENGLAND ",29000.00,0.00,0.00,Non-Binary
18-21,1,Casino,Table Games Supervisor,"High School Graduate, Diploma or the equivalent (e",USA,40000.00,1000.00,0.00,Male
18-21,2,Cheese Making,Cheese Maker,"High School Graduate, Diploma or the equivalent (e",USA,25350.00,0.00,0.00,Female
18-21,1,Chemical Engineering,Co-op Student,"Some College credit, no degree",CANADA,62592.00,0.00,0.00,Female
18-21,1,Chemistry,Chemist,Bachelor's Degree,USA,53000.00,5000.00,0.00,Female
18-21,1,Child care,Nanny,"Some College credit, no degree",USA,23000.00,0.00,0.00,Female
18-21,5,Child Care,Nanny,"Some College credit, no degree",USA,40000.00,1000.00,0.00,Female
18-21,2,Child care,"Youth Development Professional ",Associate Degree,USA,31200.00,0.00,0.00,Male
18-21,1,ChildCare,Nanny,"High School Graduate, Diploma or the equivalent (e",USA,41000.00,3000.00,0.00,Female
18-21,2,Childcare,"Teachers Assistant ","High School Graduate, Diploma or the equivalent (e",USA,11750.00,0.00,0.00,Female
18-21,4,Childcare,Nanny,Bachelor's Degree,USA,46000.00,0.00,0.00,Female
18-21,6,Childcare,Administration officer,Bachelor's Degree,AUSTRALIA,52000.00,0.00,0.00,Female
18-21,10,Childcare,"Nanny ","Some College credit, no degree",USA,52000.00,0.00,0.00,Female
18-21,4,Childcare,Nanny,Associate Degree,USA,62000.00,0.00,0.00,Female
18-21,6,Childcare,Nanny/ hoUSAe manager,"Some College credit, no degree",USA,50000.00,0.00,0.00,Female
18-21,4,Childcare,"Infant night nurse ","Some College credit, no degree",USA,75000.00,0.00,0.00,Female
18-21,1,Childcare,Nanny,"Some College credit, no degree",USA,35000.00,500.00,0.00,Female
18-21,4,"Childcare ",Preschool Teacher,Bachelor's Degree,USA,31000.00,0.00,0.00,Female
18-21,1,"Childcare ",Nanny,"Some College credit, no degree",USA,34000.00,0.00,0.00,Female
18-21,3,"Childcare ",Nanny,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,5,"Childcare ","Regional Director ",Bachelor's Degree,USA,37440.00,100.00,0.00,Female
18-21,3,"Childcare ","Infant Nanny ",Bachelor's Degree,USA,75000.00,500.00,0.00,Female
18-21,2,Childrenentertainment,CampCounsellor,"SomeCollegecredit,nodegree",CANADA,38000.00,0.00,0.00,Female
18-21,1,"Civil construction ","Machinery operator ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,90000.00,0.00,0.00,Female
18-21,2,Civil Engineering,Water Engineer 2,Bachelor's Degree,USA,72000.00,0.00,1800.00,Female
18-21,1,Civil Engineering,Civil Analyst,Bachelor's Degree,USA,70000.00,5000.00,4000.00,Male
18-21,2,Civil Engineering,"Entry level ",Bachelor's Degree,USA,44800.00,0.00,0.00,Female
18-21,1,Civil Engineering,Bridge Inspection and Technical Services Co-op Stu,"Some College credit, no degree",CANADA,51000.00,0.00,0.00,Male
18-21,1,Civil Engineering,Technical Services Coordinator,"Trade, Technical, Vocational Training",CANADA,56000.00,0.00,0.00,Male
18-21,1,"Civil Engineering ","Engineer in Training-Civil ",Bachelor's Degree,USA,68000.00,0.00,2500.00,Female
18-21,1,"Civil Engineering ",Engineering Intern,Bachelor's Degree,CANADA,43000.00,0.00,0.00,Female
18-21,1,"Civil Engineering ",Traffic Engineer,Master's Degree,USA,65000.00,0.00,0.00,Female
18-21,2,Civil Service,Policy Adviser,"High School Graduate, Diploma or the equivalent (e",ENGLAND,34708.00,0.00,0.00,Female
18-21,1,Cleaner,Cleaner,No Schooling Completed,USA,57600.00,0.00,0.00,Prefer Not
18-21,1,"Cleaning ","Cleaning ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,69000.00,1000.00,0.00,Female
18-21,1,Cloud Sales,BUSAiness Development,Master's Degree,USA,50000.00,25000.00,2000.00,Female
18-21,1,Coffee,"Barista ","High School Graduate, Diploma or the equivalent (e",USA,23400.00,0.00,0.00,Female
18-21,2,Coffee,Barista,"High School Graduate, Diploma or the equivalent (e",USA,27040.00,0.00,0.00,Female
18-21,2,"Coffee ",Lead Barista (Shift Supervisor),"High School Graduate, Diploma or the equivalent (e",USA,21000.00,0.00,0.00,Male
18-21,4,"Coffee and Marketing ","District Retail Trainer ","Some College credit, no degree",USA,16000.00,0.00,0.00,Female
18-21,2,college,student,"Some College credit, no degree",USA,12000.00,0.00,0.00,Female
18-21,1,Commercial,Service assitant,"High School Graduate, Diploma or the equivalent (e",USA,32057.00,0.00,0.00,Male
18-21,1,Commercial Banking,"Credit review specialist ",Bachelor's Degree,USA,57200.00,0.00,0.00,Female
18-21,2,Commercial Real Estate,Asset Analyst,Bachelor's Degree,USA,60000.00,8000.00,0.00,Male
18-21,1,"Commercial real estate ","Asset analyst ",Master's Degree,USA,68000.00,0.00,0.00,Female
18-21,1,"Commercial Real Estate ",Loan Servicing Analyst,Bachelor's Degree,USA,52500.00,5250.00,0.00,Female
18-21,1,"Communication ","Public relations intern ","Some College credit, no degree",USA,35000.00,0.00,0.00,Female
18-21,1,"Communications ",Graduate consultant,Bachelor's Degree,"ENGLAND ",23000.00,0.00,0.00,Female
18-21,11,Technology,computer engineer,Associate Degree,USA,87000.00,0.00,10000.00,Female
18-21,1,Technology,Computer Engineering Intern,"Some College credit, no degree",USA,47000.00,0.00,0.00,Female
18-21,4,Technology,Engineer - Leadership Development Program,Bachelor's Degree,USA,76000.00,3000.00,0.00,Female
18-21,1,Technology,Graduate Software Developer,Bachelor's Degree,USA,40000.00,0.00,5000.00,Female
18-21,1,Technology,Software Engineer New Grad,Bachelor's Degree,USA,124000.00,12400.00,50000.00,Male
18-21,1,Technology,Software Developer,"High School Graduate, Diploma or the equivalent (e",CANADA,54080.00,0.00,0.00,Male
18-21,1,Technology,Jr. Software Developer,"Some College credit, no degree",USA,79040.00,0.00,0.00,Male
18-21,1,Technology,Quality Manager,Bachelor's Degree,USA,60000.00,0.00,0.00,Male
18-21,1,"Consignment ",Buyer,"Some College credit, no degree",USA,37000.00,500.00,0.00,Female
18-21,1,Construction,Engineer,Bachelor's Degree,USA,70000.00,0.00,1000.00,Female
18-21,1,Construction,Project Engineer,Bachelor's Degree,USA,80000.00,0.00,2500.00,Male
18-21,1,Construction,Field Engineer,Bachelor's Degree,USA,70000.00,2000.00,3000.00,Male
18-21,3,Construction,Internal Sales Support,"High School Graduate, Diploma or the equivalent (e",USA,85000.00,0.00,0.00,Male
18-21,3,Construction,"Contract administrator ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,60000.00,0.00,0.00,Female
18-21,1,Construction,"HR Coordinator ",Bachelor's Degree,USA,55000.00,0.05,0.00,Female
18-21,1,Construction,"Estimating Coordinator ","High School Graduate, Diploma or the equivalent (e",USA,41000.00,500.00,0.00,Female
18-21,2,Construction,Laborer,"High School Graduate, Diploma or the equivalent (e",USA,34000.00,0.00,0.00,Male
18-21,1,Construction,Storage Unit Installer,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Male
18-21,1,Construction,Dogman,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,120000.00,0.00,0.00,Male
18-21,1,Construction,Project Engineer,Bachelor's Degree,USA,62500.00,1000.00,0.00,Male
18-21,3,Construction,Accounts Receivable Specialist,"Some College credit, no degree",USA,60000.00,7000.00,0.00,Male
18-21,2,Construction,PE,Bachelor's Degree,USA,70000.00,10000.00,0.00,Male
18-21,1,"Construction ",Project Engineer,Bachelor's Degree,USA,70000.00,0.00,2000.00,Female
18-21,1,"Construction ","Principal ","Some High School, No Diploma",USA,300000.00,450000.00,100000.00,Male
18-21,1,"Construction ","Production manager ","High School Graduate, Diploma or the equivalent (e",USA,48000.00,0.00,0.00,Female
18-21,3,"Construction ","Project Administrator ",Associate Degree,USA,50000.00,0.00,0.00,Female
18-21,3,"Construction ","Contract administrator ","High School Graduate, Diploma or the equivalent (e",AUSTRALIA,60000.00,0.00,0.00,Female
18-21,1,"Construction ","Mechanical engineer ",Bachelor's Degree,USA,70000.00,0.00,0.00,Female
18-21,4,"Construction ",Laborer,"Some College credit, no degree",USA,43000.00,250.00,0.00,Male
18-21,3,"Construction ",Project Manager,Bachelor's Degree,USA,70000.00,10000.00,0.00,Male
18-21,3,"Construction ",Structural Engineer,Bachelor's Degree,USA,75000.00,0.00,0.00,Female
18-21,1,"Construction ","Project coordinator ",Bachelor's Degree,USA,52000.00,0.00,0.00,Female
18-21,2,"Construction ",Construction project intern,"Some College credit, no degree",USA,41600.00,0.00,0.00,Male
18-21,1,"Construction ","Data Scientist ","Some College credit, no degree",AUSTRALIA,52000.00,0.00,0.00,Male
18-21,3,"Construction ","Project Engineer ",Bachelor's Degree,USA,60000.00,2000.00,0.00,Female
18-21,1,"Construction ","AR , billing , reconciling , reports ","Some College credit, no degree",USA,73000.00,0.00,0.00,Female
18-21,1,"Construction ",Accounting Clerk,"Some College credit, no degree",USA,37000.00,500.00,0.00,Female
18-21,1,Consulting,Environmental consultant apprentice (undergrad),"High School Graduate, Diploma or the equivalent (e",USA,17500.00,0.00,0.00,Female
18-21,1,Consulting,Development intern,Bachelor's Degree,CANADA,50000.00,0.00,0.00,Male
18-21,1,Consulting,Advisory Financial Analyst,Bachelor's Degree,USA,70000.00,3000.00,2500.00,Female
18-21,1,Consulting,Staff Consultant,Bachelor's Degree,USA,80000.00,0.00,3000.00,Female
18-21,1,Consulting,BUSAiness Applications Associate,Master's Degree,USA,66000.00,0.00,5000.00,Female
18-21,1,Consulting,Advisory Associate,Bachelor's Degree,USA,74000.00,0.00,5000.00,Female
18-21,1,Consulting,Analyst,Bachelor's Degree,USA,75000.00,0.00,5000.00,Female
18-21,2,Consulting,N/A,Bachelor's Degree,USA,75000.00,0.00,5000.00,Female
18-21,1,Consulting,Consultant,Bachelor's Degree,USA,80000.00,0.00,5000.00,Female
18-21,1,Consulting,N/A,Bachelor's Degree,USA,100000.00,0.00,5000.00,Female
18-21,1,Consulting,"Associate Consultant ",Bachelor's Degree,USA,82500.00,0.08,5000.00,Female
18-21,1,consulting,consultant,Bachelor's Degree,USA,68000.00,8000.00,5000.00,Female
18-21,1,Consulting,Associate Consultant,Bachelor's Degree,USA,100000.00,25000.00,5000.00,Female
18-21,1,Consulting,Risk Advisory Consultant,Bachelor's Degree,USA,62000.00,0.00,6000.00,Female
18-21,1,Consulting,Application and Program Analyst,Bachelor's Degree,USA,70000.00,0.00,7500.00,Female
18-21,1,Consulting,"Cybersecurity Consultant ",Bachelor's Degree,USA,85000.00,0.00,7500.00,Female
18-21,1,Consulting,Tech consultant,Bachelor's Degree,USA,83000.00,0.00,7500.00,Male
18-21,1,Consulting,Data and Tech Associate,Bachelor's Degree,USA,85000.00,3000.00,7500.00,Male
18-21,1,Consulting,Associate Consultant,Bachelor's Degree,USA,100000.00,0.00,10000.00,Female
18-21,1,Consulting,Consulting analyst,Bachelor's Degree,USA,87000.00,0.00,10000.00,Female
18-21,1,Consulting,Analyst,Bachelor's Degree,USA,77500.00,0.00,10000.00,Female
18-21,1,Consulting,Technology Analyst,Bachelor's Degree,USA,77500.00,300.00,10000.00,Female
18-21,1,Consulting,Cyber Risk Advisory Analyst,Bachelor's Degree,USA,80000.00,0.00,10000.00,Male
18-21,1,Consulting,Software architect analyst,Bachelor's Degree,USA,83000.00,0.00,10000.00,Male
18-21,1,Consulting,"Associate ",Bachelor's Degree,USA,100000.00,5000.00,10000.00,Male
18-21,2,Consulting,Actuarial Analyst,Bachelor's Degree,USA,90000.00,0.00,12500.00,Female
18-21,1,Consulting,Strategy Analyst,Bachelor's Degree,USA,90000.00,5000.00,12500.00,Female
18-21,1,Consulting,Strategy Analyst,Bachelor's Degree,USA,90000.00,0.00,12500.00,Male
18-21,1,Consulting,Strategy Analyst,Bachelor's Degree,USA,90000.00,0.00,12500.00,Male
18-21,1,Consulting,Analyst,Bachelor's Degree,USA,92500.00,10000.00,14000.00,Female
18-21,1,Consulting,Associate Consultant,Bachelor's Degree,AUSTRALIA,90000.00,15000.00,20000.00,Male
18-21,1,Consulting,Analyst,Bachelor's Degree,USA,83000.00,0.00,75000.00,Male
18-21,1,Consulting,"Incoming Management Consulting Associate ",Bachelor's Degree,USA,85000.00,0.00,5000.00,Female
18-21,1,Consulting,CUSAtomer support agent,"Some College credit, no degree",USA,40000.00,0.00,0.00,Female
18-21,5,Consulting,Admin/Analyst,Associate Degree,USA,40000.00,2000.00,0.00,Female
18-21,1,Consulting,Talent Acquisition Manager,Bachelor's Degree,USA,67500.00,10000.00,0.00,Female
18-21,1,Consulting,Analyst,Bachelor's Degree,CANADA,52000.00,0.00,0.00,Male
18-21,2,Consulting,BUSAinessAnalystIntern,BachelorsDegree,USA,60000.00,0.00,0.00,Male
18-21,1,Consulting,Advisory Associate,Bachelor's Degree,USA,70000.00,0.00,0.00,Male
18-21,1,Consulting,"Junior Product Manager ",Bachelor's Degree,USA,70000.00,0.00,0.00,Male
18-21,1,Consulting,Cloud Data Analyst,Bachelor's Degree,USA,80000.00,10000.00,0.00,Male
18-21,1,"consulting ",Associate Consultant,Bachelor's Degree,USA,60000.00,0.00,1000.00,Female
18-21,1,"Consulting ","Internal audit ",Bachelor's Degree,USA,67000.00,2500.00,2500.00,Male
18-21,1,"Consulting ","Consultant ",Bachelor's Degree,USA,75000.00,2000.00,5000.00,Female
18-21,1,"Consulting ","Associate ",Bachelor's Degree,USA,100000.00,12000.00,5000.00,Female
18-21,1,"Consulting ",BUSAiness Analyst,Bachelor's Degree,USA,100000.00,10000.00,5000.00,Male
18-21,1,"Consulting ","Associate consultant ",Bachelor's Degree,USA,100000.00,25000.00,5000.00,Male
18-21,1,"Consulting ","Application and program analyst ",Bachelor's Degree,USA,75000.00,0.00,7000.00,Female
18-21,1,"Consulting ",Analyst,Bachelor's Degree,USA,79000.00,0.00,7500.00,Male
18-21,1,"Consulting ",Research Analyst,Bachelor's Degree,USA,97000.00,5000.00,10000.00,Male
18-21,1,"consulting ",associate,"Some College credit, no degree",CANADA,100000.00,15000.00,10000.00,Male
18-21,1,"Consulting ",Strategy Analyst,Bachelor's Degree,USA,100000.00,0.00,12500.00,Female
18-21,1,"Consulting ",APA,Bachelor's Degree,USA,75000.00,4000.00,5000.00,Male
18-21,1,"Consulting ",Solution Developer,Bachelor's Degree,CANADA,58000.00,0.00,0.00,Female
18-21,1,"Consulting ",Data Science Consultant,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,1,"Consulting ","Cyber security analyst ",Bachelor's Degree,CANADA,65000.00,0.00,0.00,Female
18-21,2,"Consulting ",Risk and Compliance Consultant,Bachelor's Degree,USA,63000.00,3000.00,0.00,Female
18-21,1,"Consulting ","Treasury consultant ",Bachelor's Degree,USA,75000.00,0.00,0.00,Male
18-21,1,"Consulting ",Associate,Bachelor's Degree,USA,72000.00,1400.00,0.00,Male
18-21,1,Consumer electronics,Program manager,Bachelor's Degree,USA,121000.00,0.10,60000.00,Female
18-21,1,consumer goods,brand manager,Bachelor's Degree,USA,72000.00,14000.00,8500.00,Female
18-21,1,"Consumer goods ",F&A intern,Bachelor's Degree,USA,50000.00,0.00,0.00,Male
18-21,1,Consumer packaged goods,Research and development engineer,Bachelor's Degree,USA,80000.00,0.00,7000.00,Female
18-21,3,Contract Office Furniture,Sales,"Some College credit, no degree",USA,24000.00,80000.00,0.00,Male
18-21,2,"Convenience Store ",Trainer,"High School Graduate, Diploma or the equivalent (e",USA,81000.00,0.00,0.00,Male
18-21,4,Cooking/pizza making,Pizza maker,"Some High School, No Diploma",USA,45000.00,0.00,0.00,Male
18-21,1,Corporate Banking,First Year Credit Analyst,Bachelor's Degree,USA,70000.00,0.00,70000.00,Female
18-21,1,"Corporate finance ",Financial Analyst,Bachelor's Degree,USA,60000.00,0.00,0.00,Female
18-21,3,Corporate Real Estate,Lease Administrator,Associate Degree,USA,43500.00,1250.00,0.00,Male
18-21,3,Retail,Sephora Manager,"High School Graduate, Diploma or the equivalent (e",USA,35000.00,0.00,0.00,Female
18-21,3,Cosmetology,Stylist,"Trade, Technical, Vocational Training",USA,25000.00,500.00,1000.00,Female
18-21,1,"Cosmetology ",Hairstylist,"Trade, Technical, Vocational Training",USA,50000.00,0.00,0.00,Female
18-21,3,"Cosmetology ","Hair stylist ","Trade, Technical, Vocational Training",USA,50000.00,0.00,0.00,Female
18-21,1,CPA/Professional Services,Audit Associate I,Professional Degree,USA,56000.00,0.00,0.00,Male
18-21,1,CPG,"CUSAtomer Development Associate ",Bachelor's Degree,USA,64000.00,2000.00,5000.00,Female
18-21,1,CPG,Account executive,Master's Degree,USA,90000.00,0.00,8000.00,Female
18-21,1,CPG,Marketing Management Trainee,Bachelor's Degree,USA,77000.00,5000.00,12000.00,Male
18-21,1,CPG,Marketing Analyst,Bachelor's Degree,CANADA,65000.00,2750.00,0.00,Female
18-21,2,"Creative ",National studio manager,"High School Graduate, Diploma or the equivalent (e",AUSTRALIA,100000.00,5000.00,0.00,Male
18-21,1,"Creator ",N/A,"High School Graduate, Diploma or the equivalent (e",USA,50000.00,0.00,0.00,Male
18-21,1,Crisis Management,Account Assistant,Bachelor's Degree,USA,57000.00,3000.00,0.00,Male
18-21,1,CRM,Software Engineer Co-op,Bachelor's Degree,USA,96000.00,0.00,2000.00,Female
18-21,2,Crypto,Head of Marketing,"Some College credit, no degree",USA,480000.00,0.00,0.00,Male
18-21,1,Crypto,CEO,"Some College credit, no degree",CANADA,420000.00,69000.00,0.00,Male
18-21,4,Crypto + Real Estate Investments,"Entrepreneur ","High School Graduate, Diploma or the equivalent (e",USA,600000.00,0.00,0.00,Male
18-21,1,Cryptocurrency Utility,Project Head,"Trade, Technical, Vocational Training",SOUTH KOREA,150000.00,0.00,0.00,Male
18-21,1,CS,Software Engineer,Bachelor's Degree,USA,130000.00,0.00,35000.00,Male
18-21,5,"Customer Care ",CUSAtomer Rep L2,"High School Graduate, Diploma or the equivalent (e",USA,290000.00,0.00,0.00,Female
18-21,4,Customer service,CUSAtomer service executive,Bachelor's Degree,USA,40000.00,0.00,0.00,Female
18-21,3,Customer service,doughnut specialist,"Some College credit, no degree",USA,16000.00,0.00,0.00,Female
18-21,4,Customer service,"Beauty Consultant ","Some College credit, no degree",USA,16800.00,0.00,0.00,Female
18-21,5,Customer service,"Security professionals ","Some College credit, no degree",USA,17000.00,0.00,0.00,Female
18-21,1,Customer service,"receptionist ","High School Graduate, Diploma or the equivalent (e",USA,20000.00,0.00,0.00,Female
18-21,1,Customer service,Team Member,"Some College credit, no degree",USA,20800.00,0.00,0.00,Female
18-21,3,Customer Service,CUSAtomer Service Representative,Associate Degree,USA,30000.00,0.00,0.00,Female
18-21,2,Customer Service,Barista,"Some High School, No Diploma",USA,16000.00,0.00,0.00,Female
18-21,4,Customer Service,"CUSAtomer Service Team Leader ","High School Graduate, Diploma or the equivalent (e",USA,35880.00,285.00,0.00,Female
18-21,4,Customer service,Shift lead,"High School Graduate, Diploma or the equivalent (e",USA,38000.00,1000.00,0.00,Female
